Date / Time,City,State,Shape,Duration,Summary,Posted
11/1/14 06:40,Sulphur Springs,TX,Oval,5.0,"Deer hunt spoiled by sudden appearance of 3 bright lights, surrounded by a dim amber ring of light.",11/6/14
11/1/14 01:20,San Marcos,TX,Chevron,30.0,Chevron shaped object with rounded ends and internal glow flies over Texas City.,12/22/14
10/31/14 20:15,Allen,TX,Triangle,15.0,Whitish Gray triangular object without lights flew silently above Highway 5 from North to South. The object was as big as a house.,11/6/14
10/29/14 20:00,Carrollton,TX,Other,1.0,"Craft with two rear propulsion engines accelerates and disappeared apx 600 yards as I turned around, and previous triangle craft",12/5/14
10/29/14 19:30,Nacogdoches,TX,Light,15.0,"Three separate ""lights"" witnessed within 15 minutes in East Texas.",11/6/14
10/29/14 19:20,Garland,TX,Unknown,1.0,Multiple reddish colored objects moving in a single-file path from southeast to northwest while gaining altitude.,11/6/14
10/28/14 22:30,Mineola,TX,Other,5.0,Around 10:30p.m. as my wiife and I witnesses as we watched the sky to the west.From the northwest beyound the treeline we watched five,11/6/14
10/28/14 02:34,Rowlett,TX,Circle,4.0,Baseball size one white light points down on roof from at least twenty feet up.,11/6/14
10/27/14 03:00,San Marcos,TX,Triangle,6.0,"Black Triangle glides through San Marcos, Texas.",11/6/14
10/27/14 03:00,Houston,TX,Triangle,3.0,"Large transparent delta wing ufo; no lights, noise, condensation trail.  Speed slow enough to stall.",1/5/16
10/26/14 21:30,Cross Plains,TX,Flash,1.0,"3 flashing, exploding ""STARS.""",11/14/14
10/25/14 12:00,San Antonio,TX,Cylinder,10.0,White cylinder shape. Seen by 4 police officers in San Antonio Tx,11/6/14
10/24/14 08:50,Humble,TX,Circle,10.0,Blue orb circle high above sky bright flash of blue light like a led light and rose quickly and hovered. A plane passed over it and you,11/6/14
10/23/14 23:00,Valley View,TX,Light,40.0,The ufo was a stationary light blending in with the stars that began moving as if they were being manned from a stationary stand still.,11/6/14
10/22/14 20:00,Cypress,TX,Other,5.0,"Sighting in Cypress, Texas.",11/6/14
10/19/14 00:00,Carrolltom,TX,Triangle,1.0,I was outside tonight and I seen a UFO it was in a triangular shape with very bright lights and it fastly and disappeared and I was wit,11/6/14
10/18/14 21:45,Bryan,TX,Light,2.0,"Bright white light streaked across Bryan, Tx, in a lateral line.",11/6/14
10/17/14 22:00,Rio Hondo,TX,Light,3.0,"Light in sky seen in Rio Hondo, Texas, came towards vehicle, stopped in the air, then turned around and disappeared.",3/20/15
10/17/14 01:15,Celina,TX,Circle,20.0,Two Strange Amber/Golden Spheres that Flared up into Starlike Shaped Objects.,11/14/14
10/15/14 21:45,Alvin,TX,Unknown,15.0,Craft with color changing lights.,11/6/14
10/15/14 09:00,Galveston,TX,Circle,3.0,"I was in my patio, and suddenly a lot!! of light with a tail like web spider came across the sky!!. I did took a video and pictures. I",11/6/14
10/14/14 15:15,Euless,TX,Other,5.0,Me and three others witnessed a very large amount of floating white orbs moving through the sky.,11/6/14
10/13/14 04:00,Schulenburg,TX,Circle,15.0,Stationary yellow object in sky.,11/6/14
10/12/14 21:30,San Antonio,TX,Light,5.0,Strange moving light.,11/6/14
10/10/14 20:54,League City,TX,Other,2.0,2 red/2 green octagon shaped object in sky.,11/6/14
10/10/14 20:00,Woodville,TX,Sphere,15.0,Bright white greenish object zig-zagged across sky.,11/6/14
10/8/14 22:30,Richmond,TX,Light,10.0,Bright solid light.,10/10/14
10/8/14 05:50,Austin,TX,Disk,15.0,"10/08/14, 5:55 AM, Pictures of a ship around the moon as it was in Eclipse. I was visiting in Austin, TX.  The night of the lunar e",11/14/14
10/7/14 23:50,Gainesville,TX,Triangle,1.0,"We witnessed a triangular shaped object with a light at each corner, stop and fly silently during a blackout.",10/10/14
10/6/14 15:20,Bryan,TX,Triangle,15.0,"Bright white tube mega ship hovering, later similar turns into triangle saucer.",10/10/14
10/5/14 20:45,Galveston,TX,Circle,5.0,My husband was outside looking at our Halloween lights and asked me to come out and look at light in the sky. At first I thought it was,10/10/14
10/5/14 16:45,Lubbock,TX,Chevron,20.0,White shaped chevron turning in the sky.,10/10/14
10/4/14 21:30,Garland,TX,Formation,1.0,"3 pulsating lights in a triangle formation, moving fast with a fourth, identical light to the bottom-right of the three. I stopped",10/10/14
10/4/14 18:28,Keller,TX,Oval,1.0,This was not a aircraft or helicopter.,10/10/14
10/3/14 22:16,Houston,TX,Light,30.0,Object flies strait down and turns is lights off.,10/10/14
10/3/14 08:00,Ferris,TX,Fireball,5.0,Fire in the sky.,10/10/14
10/2/14 23:58,Spring,TX,Light,1.3,Two lights moving slowly changing colors from white to purple to red near Spring Tx on 10/2/14 apprx 2358 hrs.,10/3/14
10/1/14 22:00,Granbury,TX,Triangle,5.0,2 triangle shaped UFO's. One was close and flew over head the other was distant and hovered in place.,11/6/14
10/1/14 16:30,Port Neches,TX,Other,30.0,((HOAX??))  3 black military helicopters (Apache or Black Hawk) seen flying at low altitude from SSW to NNE.,10/3/14
9/27/14 04:00,Mansfield,TX,Disk,45.0,Two multi colored objects moving erratically with changing colors flashing near dallas/ft.wotrh.,10/3/14
9/26/14 20:26,Lubbock,TX,Unknown,0,A craft seen to the northwest of lubbock.  ((NUFORC Note:  Reported by local news to be a balloon.  PD)),10/3/14
9/26/14 20:02,Lubbock,TX,Light,10.0,Bright light over Lubbock TX  ((NUFORC Note:  Reported by local news to be a balloon.  PD)),10/3/14
9/25/14 05:45,Grand Prairie,TX,Triangle,0,Blinking formation hovering over my house.,10/3/14
9/25/14 00:30,Amarillo,TX,Circle,1.0,Red light surrounded by a green light spinning around red. 2 side by side.,10/3/14
9/23/14 23:15,Austin,TX,Other,3.0,((HOAX??))  Y-shaped low flying orange glowing object.,9/25/14
9/23/14 23:00,Pinehurst,TX,Light,1.0,"A craft, to low to be a satellite, too fast to be a plane, completely silent, flew across the night sky for a second, only to vanish.",9/25/14
9/21/14 18:00,Galveston,TX,Circle,8.0,Strange shape was hovering over near Galveston  near the sea wall . Was moving slowly till it faded away.,9/25/14
9/21/14 13:00,Huntsville,TX,Rectangle,0,Rectangle shaped UFO observed traveling at an extremely high rate of speed and sending out bright white propulsion as it traveled.,11/6/14
9/21/14 01:00,Euless,TX,Chevron,30.0,"List the date and time of the sighting;  Sept 21, 2014, around 1 am.",9/25/14
9/21/14 00:45,Hillsboro,TX,Other,15.0,Flashing star split into to separate stationary objects.,9/25/14
9/20/14 13:00,Monaville,TX,Changing,20.0,"At an airshow could see craft in distant sky drifting very slowly.Photos taken, showing a craft in the shape of the number 3, shini",9/25/14
9/19/14 16:30,Dallas,TX,Other,10.0,((HOAX??)) Dallas UFO near airport.,9/25/14
9/14/14 20:40,Katy,TX,Changing,0,"UFO near Detention Pond in Katy, Texas, Emanates Threatening Gunfire Sounds.",9/18/14
9/10/14 06:58,Kemah,TX,Cigar,5.0,2 stationary cigar-shaped objects clearly visible  in morning sunlight.,9/18/14
9/6/14 00:30,Lago Vista,TX,Diamond,2.0,The craft had 4 peach colored lights on each tip with a canister looking cockpit jutting from the bottom with white lights circling it.,9/10/14
9/5/14 23:00,Cedar Hill,TX,Circle,0,green see through bubble,9/10/14
9/4/14 22:30,Burleson,TX,Light,20.0,"Looking to the northeast, I noticed a light moving across the sky.  The light moving across the sky was purely white, appeared to be at",9/5/14
9/2/14 16:05,Fort Worth,TX,Other,20.0,“Star” after sundown before stars out; instantly became brighter; white cloud like explosion; an object shot out.,9/5/14
9/1/14 21:00,Austin,TX,Triangle,10.0,Massive triangle shaped craft flew directly over me with out a sound.,3/13/15
9/1/14 07:00,Sulphur Springs,TX,Rectangle,1.0,Seems like they want me to see them.,7/23/15
8/30/14 23:00,Eustace,TX,Light,25.0,Yellow/Orange Blinking Light Drops Down From The Sky.,9/5/14
8/28/14 19:55,Houston/Meyerland,TX,Triangle,3.0,I saw a black triangular object for 3 seconds pass behind a small cloud never to re-appear.,8/31/14
8/26/14 03:35,Lago Vista,TX,Triangle,5.0,Silent double pyramid with bright lights.,8/29/14
8/24/14 21:15,Atascocita,TX,Circle,2.0,"Orange globe hovered around the sky over Atascocitia, TX.",8/29/14
8/24/14 21:05,New Braunfels,TX,Light,10.0,White light dims to dark red; vanishes.,8/29/14
8/21/14 23:00,Port Neches,TX,Light,3.0,It started as a small purple light.  Suddenly it changed to colorful green and blue all around as of the light expanded.,8/22/14
8/21/14 20:15,Morton,TX,Sphere,1.0,UFO shot down over TX and NM border area.,8/22/14
8/20/14 21:40,Menard,TX,Light,1.0,Large red light observed which disappeared; followed by small light moving erratically against stars.,8/22/14
8/19/14 01:32,Round Rock,TX,Light,1.0,Dark orange light slowly hovered across the sky headed SE direction.  Strange feeling at time of sighting.,8/22/14
8/17/14 21:15,Borger,TX,Light,2.0,"Today Saturday August 17, 2014 I was talking to a cousin that had just got back from a 9 hour trip while I looked up at the stars I see",8/22/14
8/15/14 23:30,Houston,TX,Circle,4.0,Looked up at stars approximately 11:30 p.m. while in backyard with dogs. Saw yellow-orange ember-like crafts move swiftly in a more or,8/22/14
8/15/14 18:45,Austin,TX,Circle,0,Shape shifting circle of red lights appears in night sky over Austin. I was riding a Capitol Metro Bus southbound on Mueller Boulev,8/22/14
8/15/14 06:45,Austin,TX,Circle,1.0,https://www.youtube.com/watch?v=z7MRcY-0V1Y  http://www.keyetv.com/news/features/top-stories/stories/ufo-lights-up-houston-airspace-201,8/22/14
8/14/14 07:30,Pearland,TX,Cone,30.0,"Helicopter sized, shaped like a missile at first then wings appeared, vanished after going behind some trees.",8/15/14
8/13/14 22:00,Comfort,TX,Light,5.0,"Red, high-altitude light disappeared after 5 seconds and never reappeared.",8/15/14
8/13/14 08:45,Cypress,TX,Triangle,10.0,Silver triangle in the sky disappeared.,8/15/14
8/13/14 02:05,McKinney,TX,Rectangle,20.0,Rectangle of red and green lights loudly flew over the sky.,8/15/14
8/10/14 23:00,Katy/Fulshear,TX,Fireball,2.0,"6-7 lights in night sky moving from the west, some grouped, some slowly dropping to ground or moving northward and then disappearing.",8/15/14
8/9/14 23:30,San Angelo,TX,Light,3.0,Orange light in the sky.,8/15/14
8/9/14 04:00,Allen,TX,Light,45.0,Burst of bright flashing of lights that lit up the sky.,8/15/14
8/6/14 22:30,Allen,TX,Rectangle,3.0,"Red and Blue lights in sky at Allen, Texas.",8/8/14
8/5/14 23:00,Amarillo,TX,Triangle,1.5,Triangle shaped craft with three lights or more.,8/8/14
8/4/14 00:00,Cypress,TX,Fireball,2.0,HUGE fireball slowly descending from the sky.,8/8/14
8/3/14 20:15,Cleburne,TX,Light,15.0,Intensely brightly lit object sighted flying at low altitude and high speed.,8/8/14
8/2/14 21:20,Von Ormy,TX,Light,5.0,"Lighted object on south-to-north trajectory, traveling over south central (San Antonio) Texas",8/8/14
8/2/14 05:58,Fort Worth,TX,Circle,40.0,A blue meteor that suddenly stopped.,8/8/14
8/1/14 20:55,Austin,TX,Unknown,30.0,"Bright red and white UFO moving at medium speed, then hovering and changing directions before disappearing.",8/8/14
7/31/14 23:00,Ricardo,TX,Other,3.0,"Ufo sighting Ricardo, TX.",8/1/14
7/30/14 22:15,College Station,TX,Unknown,3.0,Hovering object seen with red and white light making very erratic movements,8/1/14
7/30/14 12:00,Houston,TX,Other,5.0,Four aircraft circle like vultures then shoot off at great speeds.,8/1/14
7/27/14 00:30,Austin,TX,Unknown,3.0,"Red and green lights flashing, moving slowly in circle.",8/1/14
7/25/14 21:15,Corpus Christi,TX,Unknown,5.0,Object moving at speeds 5 to 6 times faster than satellite.,7/26/14
7/23/14 16:00,Cedar Creek,TX,Unknown,5.0,Bright blue light breaks into two bright blue lights,8/8/14
7/21/14 21:30,Fort Worth,TX,Unknown,5.0,Blue & Red Orbs Merge & Vanish.,7/26/14
7/19/14 23:00,New Braunfels,TX,Unknown,1.0,Aircraft with red and blue lights.,7/26/14
7/19/14 21:00,Wichita Falls,TX,Sphere,0,Large green light moving incredibly fast.,7/20/14
7/19/14 02:45,Sugar Land,TX,Light,2.0,"Very bright cluster of 3 lights moving slowly across the sky, flickering and changing colors.",7/20/14
7/18/14 23:00,Arlington,TX,Triangle,5.0,"Triangle shape in the sky, dead still, lights on each corner and one in the center, hovering above what may be a train station.",7/20/14
7/18/14 22:00,Houston,TX,Light,2.0,Purple light hovering over field for over 2 hours.,7/26/14
7/15/14 13:00,Los Colinas,TX,Unknown,10.0,"Sound of large jet airliner performing touch and goes nearby, 5 seconds apart but no aircraft visible.",11/24/18
7/15/14 09:30,El Paso,TX,Light,1.0,"While sky whatchin I was looking at orions belt I saw two lights come from the middle star , not sure if in front or behind , but two f",8/13/15
7/14/14 05:10,Austin,TX,Circle,1.0,Solid orange ball moving across Texas sky.,7/20/14
7/13/14 21:00,Garland,TX,Triangle,15.0,UFO spotted near Laprada and 635 7-13-2014.,7/20/14
7/12/14 23:00,Livingston,TX,Rectangle,10.0,"Looking up at the sky while talking with friends and a square rectangular shape with two lights flew over. We all seen it, twice!",7/20/14
7/12/14 22:00,Conroe,TX,Fireball,2.0,"UFO sighting over Lake Conroe, Texas, July 12, 2014.",7/26/14
7/12/14 21:30,Round Rock,TX,Light,10.0,Two white orbs flying low and fast across the sky disappeared after approx. 10 seconds.,7/20/14
7/12/14 21:25,Thorndale,TX,Light,10.0,2 fast green silent circles of light streaked and disappeared.,7/20/14
7/12/14 21:20,Lago Vista,TX,Cylinder,10.0,"A large, cylinder shaped structure with bright lights on both ends, flew over our deck and disappeared in 10 seconds.",7/20/14
7/12/14 21:15,Quitman,TX,Changing,1.0,East Texas July 2014 sighting one into two,7/20/14
7/12/14 21:15,Leander,TX,Light,2.0,"Hi-Speed, Low Altitude White Light ORB Sighting in Leander, Texas 7/12/14 (~21:15).",7/20/14
7/12/14 21:15,Austin,TX,Light,1.0,Two bright white lights chasing each other on an absolute horizontal path-not meteors.,7/20/14
7/12/14 21:12,Austin,TX,Light,15.0,"Two Super fast moving white lights in early evening sky south Austin, TX.",7/20/14
7/12/14 21:12,San Marcos,TX,Light,1.0,"A very low, fast moving (like jet..no noise) light parallel to horizon..split to two and went out.  Between Wimberley and San Marcos Tx",7/20/14
7/12/14 21:10,Mansfield,TX,Circle,3.0,Light balls.,7/20/14
7/12/14 21:10,McKinney,TX,Circle,5.0,"Two large, bright lights traveling east to west extremely fast and just disappeared.",7/20/14
7/12/14 21:09,Katy,TX,Unknown,40.0,"Two bluefish greenish lights traveling very low, no sound at all, very high speed observed near La Centera mall in Katy, TX.",7/20/14
7/12/14 21:08,Garland,TX,Diamond,30.0,Intense bright white light.,7/20/14
7/12/14 21:08,Austin,TX,Light,30.0,Fast moving lights moving from E to N.,7/20/14
7/12/14 21:05,Pearland,TX,Light,3.0,"Bright red, yellow and white round light, hazy, long yellow tail, high rate of speed, observed by Police Officer, S of Houston, TX..",7/20/14
7/12/14 21:05,Montgomery,TX,Circle,3.0,"Two white round objects flying at a high rate over Lake Conroe, Texas.",7/20/14
7/12/14 21:05,Austin,TX,Light,30.0,"Brilliant, fast yellowish white light split into 2 lights (red and yellowish-white) over Austin, then both vanished.",7/20/14
7/12/14 21:05,Whitewright,TX,Egg,30.0,Lights made no sound and were close enough to see the details/shape.,7/20/14
7/12/14 21:00,Austin,TX,Light,1.0,"Two bright lights moving east to west at an extremely fast rate of speed across Austin, TX, sky at around 9pm, 7/12/14.",7/20/14
7/12/14 21:00,Richmond,TX,Circle,50.0,Two Flashing white lights with round shape sphere UFOS  traveling fast.,7/20/14
7/12/14 21:00,Bastrop,TX,Cylinder,10.0,"The object was sighted west of Bastrop, Texas and was: metallic in color, aerodynamic in shape, about 20 or 25 feet in length, had a li",7/20/14
7/12/14 21:00,Montgomery,TX,Triangle,30.0,2 white triangles appeared on the sky heading E to W.  Flying low and very fast. Disappeared in cloud cover.  Lots of jet activity.,7/20/14
7/12/14 21:00,Bryan,TX,Light,10.0,"Red & white fast-moving lights over Bryan, Texas.",7/20/14
7/12/14 21:00,Nacogdoches,TX,Other,40.0,A bottle rocket type look that shot across the sky and then split and into 2.  Each were neon green in color.,7/20/14
7/12/14 21:00,Wylie,TX,Cigar,10.0,"2 EXTREMELY fast flying objects over Wylie, Texas.",7/20/14
7/12/14 21:00,Pearland,TX,Other,10.0,Light sped across the night sky.  Too fast to be a standard passenger airplane.  Had to have been military (if it was of this planet).,7/20/14
7/12/14 20:30,Garland,TX,Rectangle,15.0,Garland Texas 7-13-2014 Ufo spotted near laprada and 635.,7/20/14
7/7/14 23:00,Austin,TX,Sphere,30.0,Blue floating orb.,7/11/14
7/5/14 21:30,Corpus Christi,TX,Fireball,10.0,4 glowing fire like spheres in the sky.,7/11/14
7/4/14 23:30,Austin,TX,Light,30.0,"On 4th of July, 2014 1130ish pm a friend and I we're playing a night game of disc golf.",7/11/14
7/4/14 23:30,"Rowlett, Sachse/Garland",TX,Sphere,1.0,"Two crafts, bright lights, and no sound. 3 witnesses.",7/11/14
7/4/14 23:25,Gun Barrel City,TX,Light,15.0,"4 horizontal lights orange moved slowly but clearly all apart of one ""craft"" 3 quarter in.",7/5/14
7/4/14 22:30,Houston,TX,Fireball,5.0,"Observed slow moving orange ball/orb in southern sky, approximately over downtown Houston, appearing in a slow trajectory to the east/s",7/5/14
7/4/14 21:45,San Antonio,TX,Sphere,15.0,Red sphere over 410 in San Antonio 7/4/14.,7/5/14
7/4/14 21:15,Mesquite,TX,Disk,1.0,UFO seen in Mesquite during 4th of July Fireworks.,7/5/14
7/4/14 18:30,Mesquite,TX,Triangle,10.0,Triangle shaped object with 3 glowing orange lights.,1/7/15
7/3/14 22:00,Round Rock,TX,Light,5.0,Two green lights hovering with no sound and no movement.,7/26/14
7/3/14 04:45,Bryan,TX,Unknown,3.0,Fast moving low level bright light in my backyard.,7/5/14
7/1/14 05:30,Brownsville,TX,Diamond,3.0,Dome object with natural daylight emission.,1/16/15
6/30/14 05:55,Hurst,TX,Fireball,4.0,Bright white fireball moving from North to South and then split into two pieces.,7/4/14
6/30/14 05:45,Frisco,TX,Triangle,10.0,Triangle shaped object with white lights entered and exited atmosphere.,7/4/14
6/25/14 00:05,Buda,TX,Flash,2.0,Saw a bright white light flash across the night sky from north to south.,6/27/14
6/21/14 22:00,Dallas,TX,Light,30.0,Stationary blue green light on the clouds above downtown Dallas.,6/24/14
6/21/14 00:15,Denton,TX,Sphere,15.0,Clear red and green object seen by me and my wife for 45 minutes to an hour,6/24/14
6/20/14 21:30,El Paso,TX,nan,1.0,"This was not any type of Aircraft, it had a orange steady glow, and never faded out as do most meteors.",6/24/14
6/19/14 23:00,Austin,TX,Cylinder,10.0,"red,blue,green cylinder or egg-shaped craft directly over central Austin, Texas",6/27/14
6/19/14 23:00,Austin,TX,Cylinder,10.0,"Red, blue, green cylinder or egg-shaped craft directly over central Austin, Texas.",6/27/14
6/19/14 22:35,San Antonio,TX,Light,3.0,2 orbs caught on local news live broadcast,6/24/14
6/18/14 21:30,Wichita Falls,TX,Diamond,3.0,Red and green object that didn't move like a plane or helicopter,6/20/14
6/13/14 23:00,Dallas,TX,Triangle,3.0,"Lighted craft hovered for 3-minutes, then dove 1-mile in 5-seconds",1/7/15
6/13/14 22:30,Wolfforth,TX,Light,7.0,A blueish doughnut shape light suddenly appear and come down at me then suddenly disappear in a flash.,6/24/14
6/12/14 21:22,Taylor,TX,Cylinder,1.0,Object seen during lightning storm.,6/13/14
6/9/14 00:30,Plano,TX,Light,2.0,"((HOAX??))  Yellow light in sky, followed by creatures in my bedroom.",6/13/14
6/5/14 21:00,Goldthwaite,TX,Rectangle,2.0,Orange blinking lights in a horizontal position.,6/27/14
5/31/14 21:05,Freeport,TX,Oval,3.0,Mysterious Space Craft with Red Light.,6/4/14
5/31/14 04:44,Vidor,TX,Oval,2.0,"3 objects seen in Vidor, TX.",6/4/14
5/25/14 19:00,Dickinson,TX,Changing,4.0,"Huge rust-colored ""amoeba,"" rolling through sky for 4 min above Dickinson, TX.",6/4/14
5/22/14 03:30,Denton,TX,Light,8.0,Ball of greenish blue light in the sky.,6/4/14
5/21/14 22:06,San Antonio,TX,Triangle,10.0,"Large Black Triangle With 3 Orange Lights Seen In Northwest San Antonio, TX Sky Over Treetops",6/4/14
5/21/14 09:15,Converse,TX,Circle,1.0,4 sudden bursts of light in the sky each in a different area.,6/4/14
5/19/14 21:15,St. Hedwig,TX,Triangle,8.0,Large triangular shaped craft in sky at dusk,6/4/14
5/17/14 19:30,Allen,TX,Circle,3.0,Black ball in the sky traveling north west to south west.,6/4/14
5/16/14 22:45,Wichita Falls,TX,Changing,1.0,"Two flying, spiraling white lights disappear into the night, Wichita Falls, Texas",6/4/14
5/15/14 21:45,Lampasas/Evant,TX,Circle,15.0,Several orange lights on UFO seen twice.,6/4/14
5/11/14 14:30,Plano,TX,Light,30.0,"4 bright white objects came together, remained stationary in a row for a time, moved away in different directions at different times.",9/18/14
5/9/14 08:00,Dallas (DFW Airport),TX,Other,5.0,Object was flying low over runway's at DFW Airport.,6/4/14
5/4/14 00:00,Irving,TX,Fireball,2.0,"A friend and I were at Running Bear Park and I witnessed one fiery object falling from the sky behind the trees. Unfortunately, my frie",5/8/14
5/3/14 23:11,Mckinney,TX,Triangle,1.0,Beautiful night me and my wife were going to sit out back to enjoy the night as I opened the back door I looked up and saw a large tria,5/8/14
5/3/14 20:54,Spring,TX,Sphere,30.0,20+ glowing orbs seen over 30 minute period in eastern horizon,5/8/14
5/2/14 05:40,Mission,TX,Triangle,10.0,Two triangular objects that were in a haze that sometimes had a soft green haze,5/8/14
5/1/14 23:15,Denton,TX,Formation,10.0,Strobe of 5 lights hovering over Corinth area.,5/2/14
5/1/14 23:10,Flower Mound,TX,Changing,6.0,"Loud pulsing sound and 5 strobe lights seen over Flower Mound, Texas.",5/8/14
5/1/14 23:05,Frisco,TX,Cigar,2.0,"I heard a noise in the sky, I knew it was not a plane because it was still hovering over the sky.  the notice was too smooth and rumble",5/2/14
5/1/14 22:40,Carrollton,TX,Light,15.0,A series of lights in a tight formation that had to be several miles long,6/4/14
5/1/14 22:22,Texarkana,TX,Disk,35.0,"Formation of lights over night sky in Texarkana, Texas.  Spun horizontal, vertical and than diagonally.",6/4/14
4/28/14 23:00,Texarkana,TX,Unknown,0,"Red, bluish, amber lights, false stars.",5/2/14
4/26/14 21:15,Pantego,TX,Circle,5.0,The light was moving very quickly in erratic behavior over veterans park in dalWorthington Texas.,5/2/14
4/26/14 17:00,Maud,TX,Triangle,3.0,Triangle yellowish/peach light zig zag 3hrs over northeast Texas sky at night.,5/2/14
4/26/14 16:57,San Antonio,TX,Sphere,8.0,"Two UFOs photographed in full daylight, one punched a cookie-cutter shape in a cloud.",5/2/14
4/24/14 23:00,Memphis (north of),TX,Rectangle,2.0,"Rectangular ship materialized north of Memphis, Texas.",2/19/16
4/24/14 21:30,North Zulch,TX,Light,2.0,"Orange/red pulsing light, first noticed it coming into view over the east/north eastern horizon. Moving accross the sky at high altitud",5/2/14
4/20/14 19:00,Port Arthur,TX,Cigar,15.0,Numerous rocket shaped objects sighted in the sky higher than cruising altitude of airliners.,4/24/14
4/11/14 00:30,Houston (Katy area),TX,Sphere,60.0,Three lights blue/green red and white flying in a triangle pattern around my neighborhood for an hour. Shape is sphere like,4/11/14
4/10/14 02:00,Odessa,TX,Unknown,10.0,2 unknown aircraft escape after late night meteor impact sightings,4/11/14
4/8/14 21:15,Austin,TX,Unknown,10.0,Austin:  Unexplained silent unlit object moving 100ft over the ground seen at close range,4/11/14
4/8/14 01:15,Gun Barrel City,TX,Other,75.0,Massive mushroom shaped ufo in the sky over Cedar Creek lake on 04/08/2014.,4/11/14
4/6/14 11:30,Paris,TX,Sphere,30.0,I witnessed a two large yellow orange spheres pop out of the North East corner of the sun.  ((NUFORC Note:  Lens flares?  PD)),4/18/14
4/5/14 22:30,San Antonio,TX,Triangle,15.0,UFO sighting.,4/11/14
4/5/14 22:30,San Antonio,TX,Triangle,15.0,Six red lights forming a triangle was seen then disappeared in to the clouds.,4/11/14
4/5/14 22:15,Austin,TX,Light,4.0,Formation of Red Lights Over Zilker Park.,4/11/14
4/1/14 23:30,Spring,TX,Light,20.0,"Blue and red lights in sky over suburban Spring, Tx.",4/4/14
3/29/14 01:00,Houston,TX,Triangle,5.0,Four silent triangular shaped UFOs spotted flying in formation over central Houston.,4/4/14
3/28/14 19:00,Spring,TX,Fireball,15.0,"I walked outside my house at night to smoke a cigarette, and I saw a ball of green light. It seemed to almost look electrical.? The sky",4/4/14
3/24/14 03:15,Arlington,TX,Disk,5.0,Gray/black saucer with red triangular lights traveling north in the southbound lanes of traffic on SW Green Oaks Blvd.,3/27/14
3/19/14 22:00,Lewisville,TX,Formation,30.0,Red/orange orbs in the sky.,3/21/14
3/18/14 20:45,Houston,TX,Flash,2.0,"Shooting ticket type of craft, high in the night sky, which seemed to take off like a sci fi space ship going into light speed.",4/11/14
3/15/14 02:30,Gun Barrel City,TX,Unknown,2.0,"Huge orange pulsating light seen from hwy198 on bridge in Gun Barrel City, Texas, on 03/15/2014.",3/18/14
3/13/14 23:00,Plano,TX,Other,15.0,A v-shaped ufo that was translucent with a green tint traveling slowly.,3/18/14
3/13/14 06:45,Texas City,TX,Changing,3.0,Seen bright light that exceeded several hours from dark to daylight.,3/18/14
3/12/14 23:21,Arlington,TX,Light,3.0,"I saw a small blue light move from a star to the left, then it blinked out.",3/18/14
3/9/14 21:40,Kemah,TX,Unknown,10.0,Each object did not all stop emitting light at the same time; instead they went out simultaneously within half a minute of each other.,3/18/14
3/7/14 20:15,San Angelo,TX,Unknown,15.0,"Purple light flashing, mostly red light.",3/18/14
2/25/14 20:00,Breckenridge,TX,Oval,15.0,"Bright orange glow in the SW sky near Fort Worth, TX.",2/27/14
2/24/14 17:40,In flight (southern U.S.),TX,Oval,20.0,Southern US Texas? oval 20 seconds? white encompassing light.,12/18/14
2/23/14 21:00,Fritch,TX,Light,5.0,"I was on the front porch looking at the sky as I do and to the E, about 40 deg. off the east horizon I saw a white light, moving.",2/27/14
2/19/14 21:20,Houston,TX,Unknown,10.0,"Yellow & blinking green; then solid green and red. Hovered; fast vertical & horizontal up and downs, turns and arches complex maneuvers",2/21/14
2/18/14 18:00,Houston,TX,Disk,2.0,Silver disc on the right of me and then golden disc on the left of me.,2/21/14
2/17/14 22:00,Dallas,TX,Triangle,3.0,Triangle UFO in Dallas.,2/21/14
2/15/14 05:40,Lake Ft Phantom,TX,Circle,45.0,Currently watching a disc like object hover over what looks like ft phantom lake or just south there of. Object has changed colors 3 ti,2/21/14
2/11/14 22:10,Plano,TX,Light,1.0,We saw a light approaching that changed direction and velocity and went away very fast.,2/14/14
2/8/14 01:00,Hockley,TX,Sphere,1.0,"Orbs that change colors, hide among the constellations and wave back at us!",2/14/14
1/28/14 23:15,"Omaha (Texas, not Nebraska)",TX,Formation,15.0,"3 lights with no sound heard, traveling N to S in straight line formation.",2/7/14
1/28/14 09:03,Little Elm,TX,Triangle,2.0,3 red lights moving slowly and making a humming sound.,1/30/14
1/24/14 20:00,Lubbock,TX,Light,3.0,"Star that moves, fades, changes into multiple lights.",2/7/14
1/24/14 19:23,San Marcos,TX,Disk,12.0,I was heading toward downtown from my house on the southwest side of town. I was heading east northeast depending on the direction of t,1/30/14
1/24/14 18:55,Lewisville,TX,Light,10.0,UFO with bright white tail almost crashed on highway but vanished just before impact.,1/30/14
1/22/14 20:00,Houston,TX,Circle,15.0,Small white ball over Houston.,1/30/14
1/22/14 19:37,New Braunfels,TX,Teardrop,5.0,Some sort of craft blew up probably when entering earth's atmosphere.,1/24/14
1/20/14 20:05,San Antonio,TX,Fireball,1.0,2 fireball like objects over Southern Bexar County in evening sky 1-20-2014.,1/24/14
1/20/14 20:00,San Antonio,TX,Fireball,1.0,2 fireball like objects over Southern Bexar County in evening sky 1-20-2014.,1/24/14
